window::glassglazing_1window2000x24000.007293
window::glassglazing_1window2000x24000.007293
window::glassglazing_1window2000x24000.007293
window::glassglazing_1window2000x24000.007293
window::windowframeframe_out_stlwindow2000x24000.084
window::windowframeframe_out_stlwindow2000x24000.03136
